Avg_Timestamp,Source,N_Objects,Avg_Speed,Avg_Acceleration,Approaching,Accelerating,Prev_Group,Group
1723808239094,3,21,0.1058989361904761,0.0106221730027583,0,0,111001,111001
1723808239312,3,2,4.5717088,0.6745616799999999,1,1,111001,111001
1723808239312,3,21,0.1048625361904761,0.0214902158747916,0,0,111001,111001
1723808239407,3,2,4.55195405,0.5232910749999999,1,1,111001,111001
1723808239407,3,21,0.1048625361904761,0.0266885216350487,0,0,111001,111001
1723808239407,2,11,1.6409670727272727,0.1949684107294968,1,1,111001,111001
1723808239407,2,2,3.7502073,0.44196778,0,0,111001,111001
1723808239500,3,2,4.55195405,0.314415595,1,1,111001,111001
1723808239500,3,20,0.0885093244999999,0.0378613820214937,0,0,111001,111001
1723808239500,2,11,1.6367279600000002,0.1803513262749513,1,1,111001,111001
1723808239500,2,2,3.7581343,0.42795793,0,0,111001,111001
1723808239699,3,20,0.0863988969999999,0.0182901249371289,0,0,111001,111001
1723808239699,3,2,4.5036238,0.150531495,1,1,111001,111001
1723808239699,2,11,1.6202871509090906,0.1241623939113149,1,1,111001,111001
1723808239699,2,2,3.8576272,0.526792495,0,0,111001,111001
1723808239806,3,2,4.5036238,0.081868859,1,1,111001,000001
1723808239806,3,20,0.0899490599999999,0.0173150198980522,0,0,111001,000001
1723808239905,3,2,4.46040845,0.184976265,1,1,000001,000001
1723808239905,3,20,0.0959580099999999,0.0333058597359937,0,0,000001,000001
1723808239905,2,11,1.5053009427272726,0.313467653511315,1,1,000001,000001
1723808239905,2,2,3.9112871,0.245367065,0,0,000001,000001
1723808240106,3,2,4.41900805,0.204026396,1,1,000001,000001
1723808240106,2,11,1.499110967272727,0.0627543960022241,1,1,000001,000001
1723808240106,2,2,3.89253845,0.070746735,0,0,000001,000001
1723808240106,3,20,0.1406257599999999,0.1615311816574025,0,0,000001,000001
1723808240295,3,20,0.1196340449999999,0.0171963449684772,0,0,000001,000001
1723808240295,3,2,4.375602499999999,0.27553964895,1,1,000001,000001
1723808240508,2,11,1.3975354554545454,0.2477728268067694,1,1,000001,000001
1723808240508,2,2,4.025237499999999,0.4296867,0,0,000001,000001
1723808240508,3,2,4.32186055,0.2199390689499999,1,1,000001,000001
1723808240508,3,20,0.1214027099999998,0.0336199273465475,0,0,000001,000001
1723808240600,2,10,1.3536734310000005,0.0204659770024464,1,1,000001,000001
1723808240600,2,2,4.07253775,0.41627553,0,0,000001,000001
1723808240600,3,2,4.33156995,0.17255972537,1,1,000001,000001
1723808240600,3,20,0.1214027149999999,0.0180967002036516,0,0,000001,000001
1723808240817,2,10,1.2275244500000002,0.3391535527624464,1,1,000001,000001
1723808240817,2,2,4.1204656,0.246278975,0,0,000001,000001
1723808241000,2,2,3.99556335,0.4394313749999999,0,0,000001,000001
1723808241000,2,10,1.2521140000000002,0.0691121989024464,1,1,000001,000001
1723808241000,3,1,5.3140287,0.22260301,1,1,000001,000001
1723808241000,3,20,0.1479991699999999,0.0998472449814598,0,0,000001,000001
1723808241097,2,10,1.252575468,0.0055467526575534,1,1,000001,000001
1723808241097,2,2,3.9252433,0.5916107599999999,0,0,000001,000001
1723808241314,2,10,1.255266795,0.0295966656975535,1,1,000001,000001
1723808241314,2,2,3.8986415,0.23211076,0,0,000001,000001
1723808241314,3,1,5.1510983,0.40911055,1,1,000001,000001
1723808241314,3,20,0.1411786269999999,0.0208662599814598,0,0,000001,000001
1723808241494,3,1,5.1135774,0.31945425,1,1,000001,000001
1723808241494,3,20,0.1675194264999999,0.1250723149600255,0,0,000001,000001
1723808241494,2,10,1.241382027,0.0879157073024465,1,1,000001,000001
1723808241494,2,3,3.108251266666666,0.1707265866666666,0,0,000001,000001
1723808241710,3,1,5.113578,0.07148018,1,1,000001,000001
1723808241710,3,20,0.1816137399999999,0.0889282624600254,0,0,000001,000001
1723808241808,2,3,3.0642211333333336,0.1959221136666666,0,0,000001,000001
1723808241808,2,10,1.167446085,0.3177183044024464,1,1,000001,000001
1723808241808,3,1,4.9991083,0.4260222,1,1,000001,000001
1723808241808,3,20,0.1651781119999999,0.0122879153600255,0,0,000001,000001
1723808242000,2,10,1.208041244,0.0564836579024464,1,1,000001,000001
1723808242000,2,3,2.9766090333333337,0.6329942733333334,0,0,000001,000001
1723808242104,2,10,1.176368549,0.1075910082024464,1,1,000001,000001
1723808242104,2,3,3.0013140466666663,0.3920833083333333,0,0,000001,000001
1723808242104,3,1,4.8195777,0.5997774,1,1,000001,000001
1723808242104,3,20,0.1964564649999998,0.0500703374600254,0,0,000001,000001
1723808242306,3,1,4.819578,0.25297165,1,1,000001,000001
1723808242306,3,20,0.1671943099999999,0.1018058590399744,0,0,000001,000001
1723808242306,2,10,1.164366268,0.0288451661024464,1,1,000001,000001
1723808242306,2,2,1.2225035,0.19323967,0,0,000001,000001
1723808242512,3,20,0.1904561319999999,0.0189555744600255,0,0,000001,000001
1723808242512,3,1,4.6938396,0.41027796,1,1,000001,000001
1723808242512,2,2,1.20268113,0.049834266,0,0,000001,000001
1723808242512,2,10,1.133354524,0.1169669517024465,1,1,000001,000001
1723808242702,3,1,4.6938396,0.18772076,1,1,000001,000001
1723808242702,3,20,0.1801331344999999,0.0232274784399744,0,0,000001,000001
1723808242804,3,2,5.516421,0.415847125,1,1,000001,000001
1723808242804,3,20,0.1742896669999999,0.0499206466199745,0,0,000001,000001
1723808242804,2,10,1.197205514,0.0582625541075535,1,1,000001,000001
1723808242804,2,2,1.055542275,0.368975605,0,0,000001,000001
1723808243005,2,10,1.252463228,0.2102825884925535,1,1,000001,000001
1723808243005,2,2,1.042431275,0.1412006885,0,0,000001,000001
1723808243005,3,2,5.5138955,0.18521569,1,1,000001,000001
1723808243005,3,20,0.0876118336999999,0.3721821607899744,0,0,000001,000001
1723808243106,3,21,0.0552089614285713,0.3424523524285471,0,0,000001,000001
1723808243106,3,2,5.4863205,0.157218695,1,1,000001,000001
1723808243306,2,10,1.1424536609999998,0.3167100744639465,1,1,000001,000001
1723808243306,2,2,0.95338945,0.3175207765,0,0,000001,000001
1723808243407,2,10,1.1104281310000002,0.3193120588984465,1,1,000001,000001
1723808243407,2,2,0.9068777,0.4229838828,0,0,000001,000001
1723808243407,3,2,5.376014,0.39589334,1,1,000001,000001
1723808243407,3,21,0.0758128257142856,0.0465689249285957,0,0,000001,000001
1723808243498,2,10,1.1608872150000002,0.0461081322094465,1,1,000001,000001
1723808243498,2,2,0.81945825,0.6532855834000001,0,0,000001,000001
1723808243498,3,2,5.340006600000001,0.462246475,1,1,000001,000001
1723808243498,3,21,0.0928063352380951,0.1136984255728814,0,0,000001,000001
1723808243596,3,21,0.0734386923809523,0.0402571285985957,0,0,000001,000001
1723808243596,3,2,5.3216772,0.42414521,1,1,000001,000001
1723808243810,2,9,0.971483851111111,0.3565455399027183,1,1,000001,000001
1723808243810,2,2,1.02718328,0.17429796005,0,0,000001,000001
1723808243810,3,2,5.2024101,0.4551790149999999,1,1,000001,000001
1723808243810,3,21,0.0555688590476189,0.0874889528465947,0,0,000001,000001
1723808244005,3,2,5.1243092,0.72312579,1,1,000001,000001
1723808244005,3,21,0.0384039204761904,0.1071049720114042,0,0,000001,000001
1723808244005,2,9,0.8671038277777777,0.480816102887496,1,1,000001,000001
1723808244005,2,2,1.0263149,0.003790917533,0,0,000001,000001
1723808244302,3,2,4.89987865,0.63302824,1,1,000001,000001
1723808244302,2,9,0.7957787633333333,0.2708311021404961,1,1,000001,000001
1723808244302,2,2,1.0112799,0.0736614959774999,0,0,000001,000001
1723808244302,3,21,0.0364766642857142,0.000529876628548,0,0,000001,000001
1723808244513,2,1,0.5784934,0.1430805,0,0,000001,000001
1723808244513,2,8,0.7692121999999999,0.2616434899530581,1,1,000001,000001
1723808244699,3,2,4.8278717,0.231192718,1,1,000001,000001
1723808244699,3,21,0.0364766619047619,0.0014333706128866,0,0,000001,000001
1723808244699,2,8,0.70860218125,0.3850891896155581,1,1,000001,000001
1723808244699,2,1,0.8788977,1.0150254,0,0,000001,000001
1723808244795,3,2,4.69275045,0.596127825,1,1,000001,000001
1723808244795,3,21,0.0364766619047619,0.0003343824458066,0,0,000001,000001
1723808245012,2,8,0.8411588000000001,0.4461003126356919,1,1,000001,000002
1723808245012,2,2,3.96908707,0.105977395,0,0,000001,000002
1723808245012,3,2,4.5728152,0.67755487,1,1,000001,000002
1723808245012,3,21,0.0364766642857142,0.0003089702597928,0,0,000001,000002
1723808245104,3,2,4.59203735,0.3760084099999999,1,1,000002,000002
1723808245104,3,21,0.0364766642857142,0.0002068285092608,0,0,000002,000002
1723808245104,2,7,0.6269309857142857,0.5504551619393622,1,1,000002,000002
1723808245104,2,2,3.679317995,1.296428032,0,0,000002,000002
1723808245504,3,3,4.757713566666666,0.21402468,1,1,000002,000002
1723808245504,3,21,0.0364766571428571,1.578603133371619e-05,0,0,000002,000002
1723808245612,2,2,4.16255735,0.429012885,0,0,000002,000002
1723808245612,2,9,0.5817290822222222,0.1820043243916071,1,1,000002,000002
1723808245801,2,9,0.4891647522222222,0.5155620362218295,1,1,000002,000002
1723808245801,2,2,4.3177115,0.613727835,0,0,000002,000002
1723808245801,3,4,3.7105333,0.1983303725,1,1,000002,000002
1723808245801,3,21,0.0465460699999999,0.032010077863077,0,0,000002,000002
1723808246001,3,4,3.7458307675,0.0124667219999999,1,1,000002,000002
1723808246001,3,20,0.001,0.0211938633901932,0,0,000002,000002
1723808246001,2,9,0.5277659399999999,0.0422932585629483,1,1,000002,000002
1723808246001,2,2,4.40505365,0.484881385,0,0,000002,000002
1723808246110,2,9,0.5703005488888888,0.2007960737202594,1,1,000002,000002
1723808246110,2,2,4.3894274,0.167347585,0,0,000002,000002
1723808246300,2,2,4.3785859,0.1080173155,0,0,000002,000002
1723808246300,3,20,0.0270426725,0.0520005466022101,0,0,000002,000002
1723808246300,3,4,3.7145609,0.0607305682499999,1,1,000002,000002
1723808246300,2,9,0.5244137411111112,0.0291046329773849,1,1,000002,000002
1723808246502,3,4,3.7042704,0.098961065,1,1,000002,000002
1723808246502,3,20,0.001,0.0853762928319078,0,0,000002,000002
1723808246502,2,9,0.5563291333333333,0.0247998477997983,1,1,000002,000002
1723808246502,2,2,4.48311675,0.322304123,0,0,000002,000002
1723808246612,2,9,0.5775846666666666,0.1325164511423172,1,1,000002,000002
1723808246612,2,2,4.48311675,0.2906669795,0,0,000002,000002
1723808246612,3,4,3.715226925,0.03352457625,1,1,000002,000002
1723808246612,3,20,0.001,0.0454934637270018,0,0,000002,000002
1723808246728,3,4,3.7034175,0.0090481049999999,1,1,000002,000002
1723808246728,3,20,0.001,0.0226537012211678,0,0,000002,000002
1723808246728,2,8,0.6488264075000001,0.3199979179102569,1,1,000002,000002
1723808246728,2,2,4.54467595,0.3399454928,0,0,000002,000002
1723808246878,3,20,0.013887972,0.046572519053095,0,0,000002,000002
1723808246878,3,4,3.69648105,0.056468,1,1,000002,000002
1723808246996,2,8,0.5519220325,0.235772505518133,1,1,000002,000002
1723808246996,2,2,4.7042658,0.5912196670000001,0,0,000002,000002
1723808247115,3,4,3.682937075,0.0074991149999999,1,1,000002,000002
1723808247115,3,20,0.0543422979999999,0.1680608277679537,0,0,000002,000002
1723808247301,3,4,3.687233725000001,0.0115818034999999,1,1,000002,000002
1723808247301,3,20,0.0917840399999999,0.2143994044556604,0,0,000002,000002
1723808247301,2,8,0.5271322387499999,0.0906680628245517,1,1,000002,000002
1723808247301,2,2,4.7689121,0.3110962763095,0,0,000002,000002
1723808247489,2,8,0.4633399574999999,0.3852875512240453,1,1,000002,000002
1723808247489,2,2,4.8040994,0.1823016,0,0,000002,000002
1723808247612,3,4,3.644533375,0.155965435,1,1,000002,000002
1723808247612,3,20,0.1510856199999999,0.1974179274175641,0,0,000002,000002
1723808247798,2,2,4.751455699999999,0.229514825,0,0,000002,000002
1723808247798,2,8,0.4929824412499999,0.0364421927059546,1,1,000002,000002
1723808247798,3,20,0.2632420950000002,0.518717830424454,0,0,000002,000002
1723808247798,3,4,3.662521975,0.0052550245,1,1,000002,000002
1723808248017,3,4,3.610082625,0.1572025524999999,1,1,000002,000002
1723808248017,3,20,0.3641093710000002,0.4766423016404767,0,0,000002,000002
1723808248114,3,4,3.5799465,0.2511794825,1,1,000002,000002
1723808248114,3,20,0.3986823340000002,0.4191595739410295,0,0,000002,000002
1723808248114,2,8,0.4314946624999999,0.0031950969559546,1,1,000002,000002
1723808248114,2,2,4.7338266,0.0410122,0,0,000002,000002
1723808248296,3,4,3.575556275,0.1487875874999999,1,1,000002,000002
1723808248296,3,20,0.4973583334999998,0.5012784475222465,0,0,000002,000002
1723808248296,2,8,0.52184374,0.3477573618309546,1,1,000002,000002
1723808248296,2,2,4.7585227,0.09458238,0,0,000002,000002
1723808248613,2,8,0.5046142825000001,0.0013640389190453,1,1,000002,000002
1723808248613,2,2,4.7489314,0.0219531515,0,0,000002,000002
1723808248613,3,4,3.516768975,0.15573012085,1,1,000002,000002
1723808248613,3,20,0.6643997584999997,0.5038559567444159,0,0,000002,000002
1723808248797,3,4,3.4568643,0.2866399624999999,1,1,000002,000002
1723808248797,3,20,0.7357725359999997,0.4362709661710904,0,0,000002,000002
1723808248797,2,8,0.52630693875,0.0816979873559546,1,1,000002,000002
1723808248797,2,2,4.756630899999999,0.01920060685,0,0,000002,000002
1723808248989,2,9,0.3791875988888888,0.5121145859724848,1,1,000002,000002
1723808248989,2,2,4.7600437,0.0232760994,0,0,000002,000002
1723808249118,3,4,3.409361,0.17478640175,1,1,000002,000002
1723808249118,3,20,1.0379752350000009,0.8341876265780919,0,0,000002,000002
1723808249302,3,4,3.3880339750000004,0.139344004,1,1,000002,000002
1723808249302,3,20,1.1380459550000006,0.6887537725172079,0,0,000002,000002
1723808249302,2,9,0.4309365722222222,0.1656052873241819,1,1,000002,000002
1723808249302,2,2,4.7586999,0.0080440275899999,0,0,000002,000002
1723808249395,2,2,4.75491,0.00999944396,0,0,000002,000002
1723808249395,3,20,1.178817837500001,0.5967317167977494,0,0,000002,000002
1723808249395,3,4,3.3451083500000003,0.236020514,1,1,000002,000002
1723808249395,2,9,0.4438352888888888,0.2669636283130707,1,1,000002,000002
1723808249489,2,9,0.4523265711111111,0.258309372143135,1,1,000002,000002
1723808249489,2,2,4.7544011,0.006002645125,0,0,000002,000002
1723808249709,2,9,0.42403335,0.0319610902583205,1,1,000002,000002
1723808249709,2,2,4.7684262,0.0540830972125,0,0,000002,000002
1723808249709,3,4,3.1533676,0.62614640375,1,1,000002,000002
1723808249709,3,21,1.2479078738095244,0.2811797502366452,0,0,000002,000002
1723808249802,3,21,1.2851768719047625,0.3585452023838738,0,0,000002,000002
1723808249802,2,9,0.4332887299999999,0.0495463984153649,1,1,000002,000002
1723808249802,2,2,4.7684262,0.038569450222,0,0,000002,000002
1723808249802,3,4,3.0900632750000003,0.7634940025,1,1,000002,000002
1723808249988,3,21,1.3609329857142864,0.4478337638763323,0,0,000002,000002
1723808249988,3,4,3.0217964,0.5897121825,1,1,000002,000002
1723808250105,2,9,0.4963984233333333,0.2289742470264717,1,1,000002,000002
1723808250105,2,1,2.1745317,0.0037201983,0,0,000002,000002
1723808250207,2,9,0.4127345144444444,0.0122471225121047,1,1,000002,000002
1723808250207,2,1,2.1745317,0.005112531,0,0,000002,000002
1723808250207,3,4,2.847173325,0.5987471685,1,1,000002,000002
1723808250207,3,21,1.4491193390476196,0.3665082370326646,0,0,000002,000002
1723808250402,3,21,1.502079504761905,0.342321593508855,0,0,000002,000002
1723808250402,3,4,2.701674525,0.722016144,1,1,000002,000002
1723808250502,3,21,1.4832251914285717,0.1641344633811868,0,0,000002,000002
1723808250502,2,9,0.4364244966666666,0.0956295969859016,1,1,000002,000002
1723808250502,3,4,2.643195575,0.7865588265000001,1,1,000002,000002
1723808250502,2,1,2.1525624,0.02454684,0,0,000002,000002
1723808250600,2,9,0.4705528188888889,0.0009900114571822,1,1,000002,000002
1723808250600,2,1,2.1525626,0.044109732,0,0,000002,000002
1723808250816,3,21,1.58599181047619,0.2783761325669011,0,0,000002,000002
1723808250816,3,4,2.47859435,0.4895062525,1,1,000002,000002
1723808251002,3,4,2.4006796500000003,0.48351072125,1,1,000002,000002
1723808251002,3,21,1.622787817619047,0.2532571361635432,0,0,000002,000002
1723808251002,2,8,0.3812579662499999,0.0378553691238257,1,1,000002,000002
1723808251002,2,1,2.1525626,0.00011869008,0,0,000002,000002
1723808251095,3,4,2.235209175,1.0330404775,1,1,000002,000002
1723808251095,3,21,1.6662434109523798,0.3121314456987813,0,0,000002,000002
1723808251095,2,8,0.35415446,0.0901935648218786,1,1,000002,000002
1723808251095,2,1,2.1525626,0.0018178949,0,0,000002,000002
1723808251314,2,8,0.4495206812499999,0.3236056031560793,1,1,000002,000002
1723808251314,2,2,4.5988138,0.08594136392,0,0,000002,000002
1723808251503,3,4,2.142630865,0.2137610217499999,1,1,000002,000002
1723808251503,3,20,1.894405936999999,0.3595589583132204,0,0,000002,000002
1723808251503,2,8,0.4037226674999999,0.076221752354355,1,1,000002,000002
1723808251503,2,2,4.582422,0.049180498035,0,0,000002,000002
1723808251604,3,4,2.1338698,0.141547119,1,1,000002,000002
1723808251604,3,20,1.9319414184999988,0.3941102891711235,0,0,000002,000002
1723808251808,2,8,0.3681248737499999,0.189851174770645,1,1,000002,000002
1723808251808,2,2,4.5909032,0.055169452795,0,0,000002,000002
1723808252001,2,8,0.29252246625,0.3432852123394092,1,1,000002,000002
1723808252001,2,2,4.5173804,0.293039,0,0,000002,000002
1723808252001,3,4,2.03627956,0.22911914705,1,1,000002,000002
1723808252001,3,20,2.080110239999999,0.3820239236198742,0,0,000002,000002
1723808252098,2,8,0.3303585437499999,0.1846994154644092,1,1,000002,000002
1723808252098,2,2,4.5962497,0.01582465,0,0,000002,000002
1723808252098,3,4,2.002641635,0.3082007546,1,1,000002,000002
1723808252098,3,20,2.089248659999999,0.3276998409853591,0,0,000002,000002
1723808252296,2,2,4.5471771,0.103462143,0,0,000002,000002
1723808252296,2,8,0.365990055,0.1707592694105907,1,1,000002,000002
1723808252296,3,18,2.051305755555555,0.3609679263153863,0,0,000002,000002
1723808252296,3,4,1.957276085,0.3167738080999999,1,1,000002,000002
1723808252505,3,4,1.876408965,0.3115095046875,1,1,000002,000002
1723808252505,3,17,1.8445354000000005,0.3201771475745265,0,0,000002,000002
1723808252697,3,4,1.834425215,0.2772308211399999,1,1,000002,000002
1723808252697,3,17,2.014856884117646,0.8325063145745266,0,0,000002,000002
1723808252697,2,8,0.4014672869999999,0.0438602996418407,1,1,000002,000002
1723808252697,2,2,4.569819799999999,0.025111525,0,0,000002,000002
1723808252796,2,8,0.3980606194999999,0.0069978925144092,1,1,000002,000002
1723808252796,2,2,4.60344775,0.0992548599999999,0,0,000002,000002
1723808253005,3,3,2.1177998,0.2138240026666666,1,1,000002,000002
1723808253005,3,17,2.199281139999999,0.4598644476921737,0,0,000002,000002
1723808253108,2,2,4.562371649999999,0.210187125,0,0,000002,000002
1723808253108,2,8,0.35885466125,0.1607755618144092,1,1,000002,000002
1723808253108,3,3,2.0246978,0.4638300866666666,1,1,000002,000002
1723808253108,3,16,2.3888565549999994,0.5152583302595957,0,0,000002,000002
1723808253290,3,3,2.0162887,0.3158638116666667,1,1,000002,000002
1723808253290,3,15,2.635688291999999,0.5466220972082758,0,0,000002,000002
1723808253290,2,8,0.370458755,0.0425662322540342,1,1,000002,000002
1723808253290,2,2,4.516808,0.241828365,0,0,000002,000002
1723808253513,3,3,1.8404333333333331,0.6319299340000001,1,1,000002,000002
1723808253513,3,15,2.735326553333332,0.4232212420149424,0,0,000002,000002
1723808253513,2,8,0.4165745462499999,0.1528026734489657,1,1,000002,000002
1723808253513,2,2,4.5614284000000005,0.052770235,0,0,000002,000002
1723808253694,2,2,4.53023555,0.0954997875,0,0,000002,000002
1723808253694,3,3,1.7723377333333332,0.754566139,1,1,000002,000002
1723808253694,3,15,2.799810851999999,0.3845374213042757,0,0,000002,000002
1723808253694,2,8,0.4213207749999999,0.0695212078017532,1,1,000002,000002
1723808254006,3,15,3.349480293999999,0.248226200214999,0,0,000002,000002
1723808254006,3,3,1.7155024999999997,0.1751774795333333,1,1,000002,000002
1723808254106,3,3,1.7255551999999998,0.0713718633333333,1,1,000002,000002
1723808254106,3,15,3.369498140666666,0.1913657832883323,0,0,000002,000002
1723808254106,2,8,0.38672561375,0.0749407523289717,1,1,000002,000002
1723808254106,2,3,3.9927615666666663,0.0283211166666666,0,0,000002,000002
1723808254505,3,3,1.3964041333333332,0.50414539,1,1,000002,000012
1723808254505,3,14,3.355364810714285,0.2463069145451061,0,0,000002,000012
1723808254505,2,7,0.3164302585714285,0.1799218176015312,1,1,000002,000012
1723808254505,2,3,3.765834,0.6854905096666667,0,0,000002,000012
1723808254806,3,3,1.30000278,0.3054650633333333,1,1,000012,000012
1723808254806,3,12,3.408112608333332,0.2863693769062488,0,0,000012,000012
1723808254994,2,2,1.453771,1.0551854,0,0,000012,000012
1723808254994,2,7,0.3430016714285714,0.0850743096662048,1,1,000012,000012
1723808254994,3,3,1.2643683666666667,0.2556220113333333,1,1,000012,000012
1723808254994,3,12,3.477379458333332,0.3475882525420822,0,0,000012,000012
1723808255100,2,7,0.3293700257142857,0.1112677575728127,1,1,000012,000012
1723808255100,2,2,1.37973945,1.04707573,0,0,000012,000012
1723808255300,3,3,1.1998299,0.204002825,1,1,000012,000012
1723808255300,3,11,3.369438636363636,0.4242436981249987,0,0,000012,000012
1723808255504,2,6,0.1969021533333332,0.0692444561232323,1,1,000012,000012
1723808255504,2,2,1.25176003,0.5735836249999999,0,0,000012,000012
1723808255604,3,11,3.4627934090909083,0.2975989909222714,0,0,000012,000012
1723808255604,2,6,0.1518157783333333,0.1292068020727546,1,1,000012,000012
1723808255604,2,2,1.264875265,0.42494832,0,0,000012,000012
1723808255604,3,3,1.0727212966666666,0.34900062,1,1,000012,000012
1723808255804,2,7,0.5365126785714284,0.0423867388856048,1,1,000012,000012
1723808255804,2,2,1.17006958,0.32116179475,0,0,000012,000012
1723808255804,3,3,1.0138343866666668,0.3260363833333333,1,1,000012,000012
1723808255804,3,11,3.5318477,0.3676251530249987,0,0,000012,000012
1723808255992,2,7,0.471506047142857,0.2290771668970424,1,1,000012,000012
1723808255992,2,2,0.96020973,0.8611576725,0,0,000012,000012
1723808256105,2,7,0.61240852,0.3933671630953904,1,1,000012,000012
1723808256105,2,2,0.89408473,0.88771844865,0,0,000012,000012
1723808256105,3,3,0.9152004266666668,0.3105365066666666,1,1,000012,000012
1723808256105,3,10,3.41681486,0.515396880428803,0,0,000012,000012
1723808256303,3,3,0.8654793133333335,0.3055701433333333,1,1,000012,000012
1723808256303,3,10,3.435658159999999,0.252893330926203,0,0,000012,000012
1723808256303,2,7,0.550018707142857,0.0402310406188954,1,1,000012,000012
1723808256303,2,2,0.71577043,0.757759539484,0,0,000012,000012
1723808256704,3,3,0.7632603066666667,0.2375850833333333,1,1,000012,000012
1723808256704,3,9,3.0514461777777786,0.2364552315362723,0,0,000012,000012
1723808256976,2,2,0.46647116,1.0019116,0,0,000012,000012
1723808256976,2,8,0.5111434550000001,0.1737983774165335,1,1,000012,000012
1723808256976,3,3,0.7347897,0.1410945226666667,1,1,000012,000012
1723808256976,3,9,3.1589276444444447,0.2794380966859498,0,0,000012,000012
1723808257113,3,3,0.7152608166666666,0.0862230399999999,1,1,000012,000012
1723808257113,3,10,3.24980891,0.2241896373173548,0,0,000012,000012
1723808257209,3,3,0.72549011,0.0270626733333333,1,1,000012,000012
1723808257209,3,10,3.2942685899999997,0.2915133810173548,0,0,000012,000012
1723808257209,2,8,0.5828640875000002,0.1814582633459665,1,1,000012,000012
1723808257209,2,2,0.4473325725,0.2821502094999999,0,0,000012,000012
1723808257390,3,3,0.6977892133333334,0.0863105866666666,1,1,000012,000012
1723808257390,3,10,3.362224719999999,0.3943404759173549,0,0,000012,000012
1723808257390,2,8,0.5477238575000002,0.0045232698790334,1,1,000012,000012
1723808257390,2,2,0.4677718025,0.07960112,0,0,000012,000012
1723808257614,2,2,0.4434606025,0.003436533,0,0,000012,000012
1723808257614,2,8,0.5543074000000001,0.0770887436702835,1,1,000012,000012
1723808257614,3,3,0.6750684333333333,0.1106474266666666,1,1,000012,000012
1723808257614,3,10,3.464920529999999,0.4195437414873549,0,0,000012,000012
1723808257796,3,3,0.6414997166666666,0.207026501,1,1,000012,000012
1723808257796,3,10,3.546254029999999,0.4485825441873547,0,0,000012,000012
1723808257796,2,8,0.6327215125000001,0.2097158422550915,1,1,000012,000012
1723808257796,2,2,0.3323807025,0.450264942,0,0,000012,000012
1723808258017,3,3,0.61193778,0.1504392133333333,1,1,000012,000012
1723808258017,3,10,3.6363028499999994,0.3812835090523548,0,0,000012,000012
1723808258109,2,8,0.5489653450000002,0.2544654238894084,1,1,000012,000012
1723808258109,2,2,0.3081545175,0.1760403633499999,0,0,000012,000012
1723808258109,3,3,0.6031330033333333,0.1273803066666666,1,1,000012,000012
1723808258109,3,10,3.672238169999999,0.3784823183364548,0,0,000012,000012
1723808258290,2,8,0.560413825,0.1190481831668585,1,1,000012,000012
1723808258290,2,2,0.2978668025,0.1489287838,0,0,000012,000012
1723808258290,3,10,3.735700769999999,0.3808523064373549,0,0,000012,000012
1723808258290,3,3,0.5739549666666667,0.1458283699999999,1,1,000012,000012
1723808258516,3,3,0.5433940433333334,0.1445587606666666,1,1,000012,000012
1723808258516,3,10,3.803036309999999,0.2877516485795549,0,0,000012,000012
1723808258516,2,7,0.4642291285714285,0.1062857859367331,1,1,000012,000012
1723808258516,2,2,0.2351425525,0.1691914102425,0,0,000012,000012
1723808258697,2,7,0.4358981071428571,0.1473318441649239,1,1,000012,000012
1723808258697,2,2,0.1408137775,0.4001681483149999,0,0,000012,000012
1723808258697,3,3,0.5272006666666665,0.1059356822333333,1,1,000012,000012
1723808258697,3,10,3.846896389999999,0.2668663961738649,0,0,000012,000012
1723808258792,3,3,0.5151088966666667,0.1041434792666666,1,1,000012,000012
1723808258792,3,10,3.884169699999999,0.3049798007859449,0,0,000012,000012
1723808259016,2,1,0.16030054,0.11193362,0,0,000012,000012
1723808259016,2,7,0.3320408585714284,0.3814919129817225,1,1,000012,000012
1723808259016,3,9,3.738624922222221,0.3957794225000277,0,0,000012,000012
1723808259016,3,3,0.4437276366666666,0.2413150133333333,1,1,000012,000012
1723808259110,3,3,0.4149339133333333,0.2755533416666667,1,1,000012,000012
1723808259110,3,9,3.796404033333333,0.486020819023142,0,0,000012,000012
1723808259110,2,7,0.3570229314285714,0.3356207521822125,1,1,000012,000012
1723808259110,2,1,0.16030052,0.010704152,0,0,000012,000012
1723808259290,3,3,0.3827099899999999,0.2428196436666666,1,1,000012,000012
1723808259290,3,8,3.3946413375000004,0.4011672454085523,0,0,000012,000012
1723808259290,2,7,0.3295217814285714,0.2040709704761114,1,1,000012,000012
1723808259290,2,1,0.16030052,0.037814565,0,0,000012,000012
1723808259510,3,3,0.3795687233333333,0.0430070409999999,1,1,000012,000012
1723808259510,3,8,3.478948200000001,0.2852714578592748,0,0,000012,000012
1723808259510,2,7,0.3961298714285713,0.1765598420236183,1,1,000012,000012
1723808259510,2,2,0.25376501,0.3195400878,0,0,000012,000012
1723808259690,2,7,0.3500680285714285,0.0633424737251275,1,1,000012,000012
1723808259690,2,2,0.240438295,0.0618396125,0,0,000012,000012
1723808259690,3,3,0.3594576366666667,0.0716327028666666,1,1,000012,000012
1723808259690,3,8,3.5563086250000007,0.395547973173854,0,0,000012,000012
1723808260006,3,3,0.3457263866666666,0.0493747367,1,1,000012,000012
1723808260006,3,9,3.8727448777777767,0.3410499291358634,0,0,000012,000012
1723808260006,2,7,0.3751983985714285,0.0356674662684627,1,1,000012,000012
